constituency,ac_number,candidate,party,votes,turnout,reserved,region
Udumalaipettai,125,PADMENDRAPRAKASH A.,IND,470,88.28,GEN,Kongu
Udumalaipettai,125,MAHENDRAN A.,IND,322,88.28,GEN,Kongu
Udumalaipettai,125,UMAR ALI D.,IND,315,88.28,GEN,Kongu
Udumalaipettai,125,RAMASAMY S.,IND,227,88.28,GEN,Kongu
Udumalaipettai,125,KALIMUTHU S.,IND,135,88.28,GEN,Kongu
Udumalaipettai,125,GANESH S.,IND,124,88.28,GEN,Kongu
Udumalaipettai,125,ELSY C.,IND,84,88.28,GEN,Kongu
Madathukulam,126,R JAYARAMAKRISHNAN,DMK,70458,87.68,GEN,Kongu
Madathukulam,126,C SHANMUGAVELU,AMMK,54490,87.68,GEN,Kongu
Madathukulam,126,R THIRUMALAI,TVK,52684,87.68,GEN,Kongu
Madathukulam,126,M RADHAMANI,NTK,6578,87.68,GEN,Kongu
Madathukulam,126,NOTA,NOTA,911,87.68,GEN,Kongu
Madathukulam,126,K VADIVAZHAGAN BALAJI,IND,664,87.68,GEN,Kongu
Madathukulam,126,AK SENTHILKUMAR,Puthiya Tamilagam,621,87.68,GEN,Kongu
Madathukulam,126,SP MAHENDRAN,IND,464,87.68,GEN,Kongu
Madathukulam,126,M SHANUGAVEL,IND,397,87.68,GEN,Kongu
Madathukulam,126,S SHANMUGAVEL,IND,301,87.68,GEN,Kongu
Madathukulam,126,P THANGARAJ,IND,263,87.68,GEN,Kongu
Madathukulam,126,M AHAMED ALI,IND,206,87.68,GEN,Kongu
Madathukulam,126,A SHANMUGAVEL,IND,120,87.68,GEN,Kongu
Madathukulam,126,K SHANMUGAVEL,IND,92,87.68,GEN,Kongu
Palani,127,RAVIMANOHARAN. K,AIADMK,66986,87.04,GEN,South
Palani,127,DR. PRAVEEN KUMAR. M,TVK,66293,87.04,GEN,South
Palani,127,PANDI. N,CPI(M),65534,87.04,GEN,South
Palani,127,MURUGESWARI. B,NTK,6300,87.04,GEN,South
Palani,127,NOTA,NOTA,750,87.04,GEN,South
Palani,127,NACHIMUTHU. S,Bahujan Samaj Party,585,87.04,GEN,South
Palani,127,JAYAKUMAR. T,IND,520,87.04,GEN,South
Palani,127,PRAVEENKUMAR. R,IND,283,87.04,GEN,South
Palani,127,RAMAMOORTHI. G,Rashtriya Samaj Dal (R),273,87.04,GEN,South
Palani,127,ASHOKKUMAR. G,IND,254,87.04,GEN,South
Palani,127,BALACHANDRAN. M,IND,214,87.04,GEN,South
Palani,127,MADHESWARI. R,IND,178,87.04,GEN,South
Palani,127,VAYKKALDURAI. K,Puthiya Tamilagam,151,87.04,GEN,South
Palani,127,THANNASIAPPAN. P,IND,136,87.04,GEN,South
Palani,127,THIRUMALAISAMY. B,IND,92,87.04,GEN,South
Palani,127,ANBARASU. R,IND,70,87.04,GEN,South
Oddanchatram,128,SAKKARAPANI. R,DMK,93099,91.59,GEN,South
Oddanchatram,128,VIDIYAL S. SEKAR,BJP,49850,91.59,GEN,South
Oddanchatram,128,MOHAN. S,TVK,49155,91.59,GEN,South
Oddanchatram,128,RAGUPATHI. P,NTK,5454,91.59,GEN,South
Oddanchatram,128,NOTA,NOTA,1491,91.59,GEN,South
Oddanchatram,128,PRABAHARAN. M,IND,646,91.59,GEN,South
Oddanchatram,128,MURUGARAJ. P,Bahujan Samaj Party,516,91.59,GEN,South
Oddanchatram,128,ALAGIYANNAN. A,IND,301,91.59,GEN,South
Oddanchatram,128,NAGUL PRAKASH. A,IND,240,91.59,GEN,South
Oddanchatram,128,RAGHUNATH. K,IND,216,91.59,GEN,South
Oddanchatram,128,MANIKANNAN. A,IND,192,91.59,GEN,South
Oddanchatram,128,KUMARRATHINAM. M,IND,175,91.59,GEN,South
Oddanchatram,128,CHELLAMUTHU. K,IND,101,91.59,GEN,South
Oddanchatram,128,ANANTHRAJ. T,IND,99,91.59,GEN,South
Oddanchatram,128,ARUMUGAM. M,IND,89,91.59,GEN,South
Athoor,129,I. PERIASAMY,DMK,106240,90.66,GEN,South
Athoor,129,N. KALAISELVI,TVK,83872,90.66,GEN,South
Athoor,129,A. VISWANATHAN,AIADMK,32477,90.66,GEN,South
Athoor,129,DR. A. SIMON JUSTIN,NTK,9946,90.66,GEN,South
Athoor,129,NOTA,NOTA,812,90.66,GEN,South
Athoor,129,D. SANKAR,Naadaalum Makkal Katchi,720,90.66,GEN,South
Athoor,129,M.K. NAGENDRAN,Aanaithinthiya Jananayaka Pathukappu Kazhagam,576,90.66,GEN,South
Athoor,129,K. VISVANATHAN,IND,538,90.66,GEN,South
Athoor,129,S. KARTHIGAISELVAN,Bahujan Samaj Party,531,90.66,GEN,South
Athoor,129,P. MANIVEL,IND,353,90.66,GEN,South
Athoor,129,M. PERIYASAMY,IND,236,90.66,GEN,South
Athoor,129,K. JAYAPRAKASH,Puthiya Tamilagam,230,90.66,GEN,South
Athoor,129,K. KATHIRESAN,IND,200,90.66,GEN,South
Athoor,129,S. BALA MURUGAN,Tamizhaga Vaazhvurimai Katchi,183,90.66,GEN,South
Athoor,129,D. NAGARAJ,IND,155,90.66,GEN,South
Athoor,129,K. VELMURUGAN,IND,114,90.66,GEN,South
Nilakkottai,130,AYYANAR.R,TVK,68580,89.47,SC,South
Nilakkottai,130,NAGAJOTHI.S,DMK,65655,89.47,SC,South
Nilakkottai,130,THENMOZHI.S,AIADMK,49924,89.47,SC,South
Nilakkottai,130,DR.KAILAI RAJAN.D,NTK,8615,89.47,SC,South
Nilakkottai,130,SELVAM.P B.A. B.L.,Republican Party of India (A),763,89.47,SC,South
Nilakkottai,130,NOTA,NOTA,642,89.47,SC,South
Nilakkottai,130,MANIKANDAN.P,IND,515,89.47,SC,South
Nilakkottai,130,RAJALAKSHMI.M,Bahujan Samaj Party,505,89.47,SC,South
Nilakkottai,130,SANKAR.P,Puthiya Tamilagam,441,89.47,SC,South
Nilakkottai,130,VIJAYAPANDIYAN.M,IND,415,89.47,SC,South
Nilakkottai,130,ANBALAGAN.G,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,399,89.47,SC,South
Nilakkottai,130,MANOHARAN.M,IND,349,89.47,SC,South
Nilakkottai,130,ALAPPAN.A,IND,331,89.47,SC,South
Nilakkottai,130,PERUMAL.N,IND,238,89.47,SC,South
Nilakkottai,130,CHELLAM.K,IND,162,89.47,SC,South
Nilakkottai,130,KARUPPAIAH.S,IND,59,89.47,SC,South
Natham,131,NATHAM VISWANATHAN R,AIADMK,85708,91.64,GEN,South
Natham,131,SELVAKUMAR K,DMK,73839,91.64,GEN,South
Natham,131,RAMESH L N,TVK,64997,91.64,GEN,South
Natham,131,ALAGAMMAL A,NTK,9677,91.64,GEN,South
Natham,131,ALEX S,Tamizhaga Vaazhvurimai Katchi,715,91.64,GEN,South
Natham,131,NOTA,NOTA,596,91.64,GEN,South
Natham,131,VADIVEL K,IND,584,91.64,GEN,South
Natham,131,VIJAYAKUMAR S,IND,465,91.64,GEN,South
Natham,131,GOPAL R,IND,307,91.64,GEN,South
Natham,131,MURUGESAN C,IND,289,91.64,GEN,South
Natham,131,MURUGAN K,IND,273,91.64,GEN,South
Natham,131,RAJASEKARAN P,Aanaithinthiya Jananayaka Pathukappu Kazhagam,247,91.64,GEN,South
Natham,131,MARIA AROCKIAM S,IND,245,91.64,GEN,South
Natham,131,RAMA JANARTHANAN S,IND,233,91.64,GEN,South
Natham,131,VENKATESH P,IND,175,91.64,GEN,South
Natham,131,SATHAM USAIN M,IND,155,91.64,GEN,South
Natham,131,VENKATESAN G,IND,149,91.64,GEN,South
Natham,131,MANIKANDAN V,IND,138,91.64,GEN,South
Natham,131,TAMILSELVAN C,IND,111,91.64,GEN,South
Natham,131,VIJAYAKUMAR S,Puthiya Tamilagam,103,91.64,GEN,South
Natham,131,DHANDABANI K,IND,81,91.64,GEN,South
Natham,131,SUNDAR C,IND,53,91.64,GEN,South
Dindigul,132,SENTHILKUMAR. I.P,DMK,74489,87.68,GEN,South
Dindigul,132,NAZEER RAJA. G,TVK,73358,87.68,GEN,South
Dindigul,132,SREENIVASAN. C,AIADMK,53986,87.68,GEN,South
Dindigul,132,MUTHARASI. S,NTK,7299,87.68,GEN,South
Dindigul,132,NOTA,NOTA,833,87.68,GEN,South
Dindigul,132,SELVADHAYANITHI. M,IND,252,87.68,GEN,South
Dindigul,132,SHEIK BAREETH.B,Tamizhaga Vaazhvurimai Katchi,249,87.68,GEN,South
Dindigul,132,NAGARAJ. N,IND,211,87.68,GEN,South
Dindigul,132,PRADEEP. M,Puthiya Tamilagam,203,87.68,GEN,South
Dindigul,132,BABU. S,IND,197,87.68,GEN,South
Dindigul,132,RAMUTHEVAR. P,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,184,87.68,GEN,South
Dindigul,132,SEENIVASAN. P,IND,176,87.68,GEN,South
Dindigul,132,UMAR ALI. R,IND,103,87.68,GEN,South
Dindigul,132,GOPI KRISHNAN PILLAI. S,Rashtriya Samaj Dal (R),96,87.68,GEN,South
Dindigul,132,SARANYA. M,IND,88,87.68,GEN,South
Dindigul,132,ANIS BABU. M,IND,75,87.68,GEN,South
Dindigul,132,AROCKIA DASS. J,IND,56,87.68,GEN,South
Dindigul,132,KARMEGAM. R,IND,54,87.68,GEN,South
Dindigul,132,GANESH PERUMAL. D,IND,45,87.68,GEN,South
Dindigul,132,RAJENDRAN. G,IND,38,87.68,GEN,South
Dindigul,132,MUNIYAPPAN. M,IND,32,87.68,GEN,South
Vedasandur,133,SAMINATHAN. T,DMK,84948,92.99,GEN,South
Vedasandur,133,PARAMASIVAM. V.P.B.,AIADMK,74885,92.99,GEN,South
Vedasandur,133,DR.NAKAJOTHI. N,TVK,56804,92.99,GEN,South
Vedasandur,133,KHAJA HUSSAIN AHAMED. A,NTK,7095,92.99,GEN,South
Vedasandur,133,MURUGAN. V,IND,727,92.99,GEN,South
Vedasandur,133,NOTA,NOTA,474,92.99,GEN,South
Vedasandur,133,MARIMUTHU. S,IND,355,92.99,GEN,South
Vedasandur,133,MANIKANDAPRABHU. N C,IND,294,92.99,GEN,South
Vedasandur,133,MANEESHANKAR. M.G.,IND,205,92.99,GEN,South
Vedasandur,133,BOOMIRAJ. K,Samaniya Makkal Nala Katchi,184,92.99,GEN,South
Vedasandur,133,RAVI. R,Communist Party of India (Marxist-Leninist) (Liberation),153,92.99,GEN,South
Vedasandur,133,RAMESH. T,Tamizhaga Vaazhvurimai Katchi,131,92.99,GEN,South
Vedasandur,133,SELVARAJ. V,IND,94,92.99,GEN,South
Vedasandur,133,NATCHIMUTHU. R,IND,78,92.99,GEN,South
Vedasandur,133,SURESH. B,IND,72,92.99,GEN,South
Vedasandur,133,DHIVAKAR. A,IND,55,92.99,GEN,South
Aravakurichi,134,ELANGO. R,DMK,70827,92.65,GEN,Kongu
Aravakurichi,134,KARTHIKEYAN. P,TVK,51445,92.65,GEN,Kongu
Aravakurichi,134,SELVAKUMAR. K,AIADMK,49289,92.65,GEN,Kongu
Aravakurichi,134,NAREN. S,NTK,5154,92.65,GEN,Kongu
Aravakurichi,134,NOTA,NOTA,637,92.65,GEN,Kongu
Aravakurichi,134,RAVI. AG,Tamizhaga Vaazhvurimai Katchi,398,92.65,GEN,Kongu
Aravakurichi,134,SUGANYA. S,Bahujan Samaj Party,359,92.65,GEN,Kongu
Aravakurichi,134,TAMILARASAN. M,IND,346,92.65,GEN,Kongu
Aravakurichi,134,NATARAJAN. P,IND,326,92.65,GEN,Kongu
Aravakurichi,134,ASIYA BEGUM,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,290,92.65,GEN,Kongu
Aravakurichi,134,SOWMIYA. R,IND,284,92.65,GEN,Kongu
Aravakurichi,134,BOOPATHY. S,IND,284,92.65,GEN,Kongu
Aravakurichi,134,SAKTHIVEL. R,Viduthalai Kalam Katchi,211,92.65,GEN,Kongu
Aravakurichi,134,NARENDRAKUMAR. G,IND,158,92.65,GEN,Kongu
Aravakurichi,134,SIVALINGAM. T,IND,122,92.65,GEN,Kongu
Aravakurichi,134,SILAMBARASAN. P,IND,114,92.65,GEN,Kongu
Aravakurichi,134,NATCHIMUTHU. V,IND,92,92.65,GEN,Kongu
Aravakurichi,134,MANIKANDAN. T,IND,86,92.65,GEN,Kongu
Aravakurichi,134,RAJASEKARAN. N,IND,70,92.65,GEN,Kongu
Aravakurichi,134,ARASUMANI. G,IND,61,92.65,GEN,Kongu
Aravakurichi,134,KIRUBANANTH. S,IND,61,92.65,GEN,Kongu
Aravakurichi,134,MATHIYALAGAN. P,IND,58,92.65,GEN,Kongu
Aravakurichi,134,RAJENDARAN. N,IND,56,92.65,GEN,Kongu
Aravakurichi,134,ARIVALAGAN. M,IND,51,92.65,GEN,Kongu
Aravakurichi,134,KAVIYARASU. T,IND,50,92.65,GEN,Kongu
Aravakurichi,134,KATHIRESAN. M,IND,49,92.65,GEN,Kongu
Aravakurichi,134,PRAVEEN. S,IND,47,92.65,GEN,Kongu
Aravakurichi,134,MOHANKUMAR. K,IND,47,92.65,GEN,Kongu
Aravakurichi,134,RAMALINGAM. V,IND,38,92.65,GEN,Kongu
Aravakurichi,134,RAGUPATHI. S,IND,35,92.65,GEN,Kongu
Aravakurichi,134,MURUGESAN. R,IND,33,92.65,GEN,Kongu
Karur,135,M.R. VIJAYABHASKAR,AIADMK,71542,94.44,GEN,Kongu
Karur,135,MATHIYALAGAN  V.P,TVK,69721,94.44,GEN,Kongu
Karur,135,AASEE.M. THIAGARAJAN,DMK,67256,94.44,GEN,Kongu
Karur,135,KARUPPAIYA. R,NTK,5465,94.44,GEN,Kongu
Karur,135,NOTA,NOTA,539,94.44,GEN,Kongu
Karur,135,JAYAGOPAL. P,Bahujan Samaj Party,302,94.44,GEN,Kongu
Karur,135,GUNASEKARAN. K,Tamizhaga Vaazhvurimai Katchi,252,94.44,GEN,Kongu
Karur,135,KATHIRVEL. K,IND,143,94.44,GEN,Kongu
Karur,135,KANDASAMY. P,IND,134,94.44,GEN,Kongu
Karur,135,KATHIRAVAN. P,IND,103,94.44,GEN,Kongu
Karur,135,RAMACHANDRAN. A,Ganasangam Party of India,101,94.44,GEN,Kongu
Karur,135,ANBAZHAGAN. T,IND,67,94.44,GEN,Kongu
Karur,135,ELAMATHI. S,IND,59,94.44,GEN,Kongu
Karur,135,KRISHNAKUMAR. K,IND,53,94.44,GEN,Kongu
Karur,135,KALIMUTHU. V,Samaniya Makkal Nala Katchi,51,94.44,GEN,Kongu
Karur,135,MURALI. M,IND,47,94.44,GEN,Kongu
Karur,135,ASARUDHEEN. A,IND,45,94.44,GEN,Kongu
Karur,135,ARULMANIARASU. P,IND,43,94.44,GEN,Kongu
Karur,135,SUBASH MALAYALAM. T,IND,39,94.44,GEN,Kongu
Karur,135,PRAVEENKUMAR. J,IND,37,94.44,GEN,Kongu
Karur,135,KALAIRAJ. K,IND,35,94.44,GEN,Kongu
Karur,135,KARUNAMOORTHY. S,IND,34,94.44,GEN,Kongu
Karur,135,ANBARASAN. N,IND,30,94.44,GEN,Kongu
Karur,135,SAMPATH. S,IND,28,94.44,GEN,Kongu
Karur,135,SEETHA LAKSHMI. D,IND,28,94.44,GEN,Kongu
Karur,135,SENBAGAKUMAR. L,IND,28,94.44,GEN,Kongu
Karur,135,MAILVAGANAN. B,IND,28,94.44,GEN,Kongu
Karur,135,KANAGARAJ. S,IND,27,94.44,GEN,Kongu
Karur,135,SIVAKUMAR. N,IND,27,94.44,GEN,Kongu
Karur,135,BABU. G,IND,24,94.44,GEN,Kongu
Karur,135,MUTHU. K.R,IND,23,94.44,GEN,Kongu
Karur,135,SIVAKUMAR. V,IND,21,94.44,GEN,Kongu
Karur,135,MOHAMAD ISMAIL. M,IND,21,94.44,GEN,Kongu
Karur,135,PARAMESWARI,IND,20,94.44,GEN,Kongu
Karur,135,HARIHARAN. S,IND,20,94.44,GEN,Kongu
Karur,135,BHARATHI. P,IND,19,94.44,GEN,Kongu
Karur,135,DEVASTIN AUGUSTIN. G,IND,18,94.44,GEN,Kongu
Karur,135,SIVAKUMAR. A,IND,17,94.44,GEN,Kongu
Karur,135,PALAMUTHIR SELVAN. O,IND,17,94.44,GEN,Kongu
Karur,135,KALIMUTHU. R,IND,16,94.44,GEN,Kongu
Karur,135,SURIYAKUMAR. J,IND,16,94.44,GEN,Kongu
Karur,135,MARIAMMAL. P.M,IND,16,94.44,GEN,Kongu
Karur,135,SATHISH KUMAR. S,IND,15,94.44,GEN,Kongu
Karur,135,STEPHENRAJ. L,IND,15,94.44,GEN,Kongu
Karur,135,DINESH KUMAR. K,IND,14,94.44,GEN,Kongu
Karur,135,NANDHAKUMAR. A,IND,14,94.44,GEN,Kongu
Karur,135,VANITHA. K.M,IND,14,94.44,GEN,Kongu
Karur,135,SOUNDARYAN. K,IND,13,94.44,GEN,Kongu
Karur,135,HARI RAAJ. B,IND,13,94.44,GEN,Kongu
Karur,135,SATHISH. P,IND,12,94.44,GEN,Kongu
Karur,135,KANAGARAJ. P,IND,11,94.44,GEN,Kongu
Karur,135,THIYAGARAJAN. M,IND,11,94.44,GEN,Kongu
Karur,135,PALANIRAJAN. K,IND,11,94.44,GEN,Kongu
Karur,135,MANOJ. P,IND,11,94.44,GEN,Kongu
Karur,135,YOONUS ALI. R,IND,11,94.44,GEN,Kongu
Karur,135,THIRUGNANAM. M,IND,10,94.44,GEN,Kongu
Karur,135,SARAVANAN. R,IND,9,94.44,GEN,Kongu
Karur,135,THAMILALAGAN. A,IND,9,94.44,GEN,Kongu
Karur,135,VIJAYA BASKAR. R.V,IND,9,94.44,GEN,Kongu
Karur,135,KARTHIKPERUMAL. R,IND,8,94.44,GEN,Kongu
Karur,135,GOPALA KRISHNAN. A,IND,8,94.44,GEN,Kongu
Karur,135,SENTHILKUMAR. G,IND,8,94.44,GEN,Kongu
Karur,135,SENTHILKUMAR. M,IND,8,94.44,GEN,Kongu
Karur,135,THANGAVELRAJ. S,IND,8,94.44,GEN,Kongu
Karur,135,DINESH. B,IND,8,94.44,GEN,Kongu
Karur,135,RAJAPANDIAN. K,IND,8,94.44,GEN,Kongu
Karur,135,DANIYA. P,IND,7,94.44,GEN,Kongu
Karur,135,DURAISAMY. J,IND,5,94.44,GEN,Kongu
Karur,135,PRASANTH. S,IND,5,94.44,GEN,Kongu
Karur,135,MANIKANDAN,IND,5,94.44,GEN,Kongu
Karur,135,MATHANRAJ. P,IND,5,94.44,GEN,Kongu
Karur,135,VINOTHKUMAR.  N,IND,5,94.44,GEN,Kongu
Karur,135,PALANIVEL. P,IND,4,94.44,GEN,Kongu
Karur,135,BASKAR. P,IND,4,94.44,GEN,Kongu
Karur,135,RAGURAMAN MURUGANANTHAM,IND,4,94.44,GEN,Kongu
Karur,135,VIJAYAN. K,IND,4,94.44,GEN,Kongu
Karur,135,SOUNDARA RAJAN. R,IND,3,94.44,GEN,Kongu
Karur,135,PRAKASH. N,IND,3,94.44,GEN,Kongu
Karur,135,VINEETH. B,IND,3,94.44,GEN,Kongu
Karur,135,VIGNESHWARAN. D,IND,2,94.44,GEN,Kongu
Krishnarayapuram,136,SATHYA. M,TVK,62378,93.37,SC,Kongu
Krishnarayapuram,136,DR. DHIVYA. S,AIADMK,58875,93.37,SC,Kongu
Krishnarayapuram,136,RAJA. C.K,DMK,57292,93.37,SC,Kongu
Krishnarayapuram,136,SATHIYA. V,NTK,6102,93.37,SC,Kongu
Krishnarayapuram,136,NOTA,NOTA,525,93.37,SC,Kongu
Krishnarayapuram,136,PARAMESWARAN. M,IND,376,93.37,SC,Kongu
Krishnarayapuram,136,GOMATHI. M,Bahujan Samaj Party,306,93.37,SC,Kongu
Krishnarayapuram,136,SASIKUMAR. M,IND,306,93.37,SC,Kongu
Krishnarayapuram,136,MANICKAVEL. R,IND,267,93.37,SC,Kongu
Krishnarayapuram,136,NAVEENTH. M,IND,257,93.37,SC,Kongu
Krishnarayapuram,136,BALSAMY. B,Naadaalum Makkal Katchi,230,93.37,SC,Kongu
Krishnarayapuram,136,PRASANTH. D,IND,228,93.37,SC,Kongu
Krishnarayapuram,136,SAKTHIVEL. A,IND,226,93.37,SC,Kongu
Krishnarayapuram,136,SENTHIL. P.M,IND,212,93.37,SC,Kongu
Krishnarayapuram,136,SELVAKUMAR. S,IND,205,93.37,SC,Kongu
Krishnarayapuram,136,GANESAN. P,IND,172,93.37,SC,Kongu
Krishnarayapuram,136,CHELLADURAI. M,IND,171,93.37,SC,Kongu
Krishnarayapuram,136,SARAVANAN. V,Tamizhaga Vaazhvurimai Katchi,167,93.37,SC,Kongu
Krishnarayapuram,136,MURUGAN. S,IND,165,93.37,SC,Kongu
Krishnarayapuram,136,DINESH KUMAR.A,IND,123,93.37,SC,Kongu
Krishnarayapuram,136,VIMALRAJ. S,IND,121,93.37,SC,Kongu
Krishnarayapuram,136,SOUNDRAPANDIAN. S,Ganasangam Party of India,118,93.37,SC,Kongu
Krishnarayapuram,136,DINESH KUMAR. N,IND,116,93.37,SC,Kongu
Krishnarayapuram,136,MURUGANANDHAM. P.K,IND,92,93.37,SC,Kongu
Krishnarayapuram,136,RAJAGURU.M,Samaniya Makkal Nala Katchi,79,93.37,SC,Kongu
Krishnarayapuram,136,BABY. P,IND,71,93.37,SC,Kongu
Krishnarayapuram,136,INDRAGANDHI. P,IND,68,93.37,SC,Kongu
Krishnarayapuram,136,MAHAMUNI. A,IND,64,93.37,SC,Kongu
Krishnarayapuram,136,PORSELVAN. B.S,IND,45,93.37,SC,Kongu
Kulithalai,137,SURIYANUR. A. CHANDRAN,DMK,68138,93.69,GEN,Kongu
Kulithalai,137,G.BALASUBRAMANI,TVK,67559,93.69,GEN,Kongu
Kulithalai,137,S.KARUNAKARAN,AIADMK,60317,93.69,GEN,Kongu
Kulithalai,137,SELVA.NANMAARAN,NTK,7978,93.69,GEN,Kongu
Kulithalai,137,NOTA,NOTA,612,93.69,GEN,Kongu
Kulithalai,137,S.SENTHILKUMAR,IND,607,93.69,GEN,Kongu
Kulithalai,137,V.CHINNASAMY,IND,488,93.69,GEN,Kongu
Kulithalai,137,P.SELVAKUMAR,IND,452,93.69,GEN,Kongu
Kulithalai,137,D.SARAVANAN,IND,381,93.69,GEN,Kongu
Kulithalai,137,P.MURUGAN,Ganasangam Party of India,330,93.69,GEN,Kongu
Kulithalai,137,K.SHEIKANWARDEEN,IND,302,93.69,GEN,Kongu
Kulithalai,137,T.SELVARAJ,IND,217,93.69,GEN,Kongu
Kulithalai,137,J.SANTHOSH KUMAR,IND,206,93.69,GEN,Kongu
Kulithalai,137,K.HAKKIM,IND,182,93.69,GEN,Kongu
Kulithalai,137,B.SAMPATHKUMAR,IND,162,93.69,GEN,Kongu
Kulithalai,137,CHANDRASEKAR.P,IND,133,93.69,GEN,Kongu
Kulithalai,137,M.VADIVELAN,IND,117,93.69,GEN,Kongu
Kulithalai,137,M.ARUNKUMAR,IND,113,93.69,GEN,Kongu
Kulithalai,137,O.KATHALINGAM,IND,95,93.69,GEN,Kongu
Kulithalai,137,M.GAYATHIRI,IND,84,93.69,GEN,Kongu
Kulithalai,137,B.KAJAHMOHIDEEN,IND,83,93.69,GEN,Kongu
Kulithalai,137,T.MURUGANANTHAM,IND,82,93.69,GEN,Kongu
Kulithalai,137,K.VEERAMALAI,IND,79,93.69,GEN,Kongu
Kulithalai,137,S.IMRANKHAN,IND,68,93.69,GEN,Kongu
Kulithalai,137,M.TAMILSELVAN,IND,67,93.69,GEN,Kongu
Kulithalai,137,N.RAMAKRISHNAN,IND,63,93.69,GEN,Kongu
Kulithalai,137,R.ARUNKUMAR,IND,53,93.69,GEN,Kongu
Kulithalai,137,M.MAYILVAGANAN,IND,46,93.69,GEN,Kongu
Kulithalai,137,J.MADHAVAN,IND,41,93.69,GEN,Kongu
Kulithalai,137,J.PRADHAP,IND,36,93.69,GEN,Kongu
Manapparai,138,R. KATHIRAVAN,TVK,83041,90.04,GEN,Delta
Manapparai,138,DR. PL. VIJAYAKUMAR,AIADMK,81615,90.04,GEN,Delta
Manapparai,138,P. ABDUL SAMED,DMK,61355,90.04,GEN,Delta
Manapparai,138,M. ARUNAGIRI,NTK,10070,90.04,GEN,Delta
Manapparai,138,NOTA,NOTA,949,90.04,GEN,Delta
Manapparai,138,AROCKIARAJ .A,Samaniya Makkal Nala Katchi,721,90.04,GEN,Delta
Manapparai,138,P. VIJAYAKUMAR,IND,595,90.04,GEN,Delta
Manapparai,138,RAJESH .M,IND,554,90.04,GEN,Delta
Manapparai,138,SARPHUDIN,IND,333,90.04,GEN,Delta
Manapparai,138,P. MEENA,Puthiya Tamilagam,275,90.04,GEN,Delta
Manapparai,138,M. KARUPPAN,IND,274,90.04,GEN,Delta
Manapparai,138,A. SENTHIL KUMAR,IND,272,90.04,GEN,Delta
Manapparai,138,PERIYAKKA,IND,238,90.04,GEN,Delta
Manapparai,138,P. CHINNAN,IND,183,90.04,GEN,Delta
Manapparai,138,KATHIRAVAN .M,IND,180,90.04,GEN,Delta
Manapparai,138,M. VIJAYA KUMAR,IND,173,90.04,GEN,Delta
Manapparai,138,RAJAVARMAN .R,Tamizhaga Vaazhvurimai Katchi,155,90.04,GEN,Delta
Manapparai,138,KUTTAIAN,IND,126,90.04,GEN,Delta
Manapparai,138,A. RAMAN,IND,107,90.04,GEN,Delta
Srirangam,139,RAMESH,TVK,103235,88.46,GEN,Delta
Srirangam,139,S. DURAIRAJ,DMK,69645,88.46,GEN,Delta
Srirangam,139,R.MANOHARAN,AIADMK,65819,88.46,GEN,Delta
Srirangam,139,DHARMARAJ. M,NTK,11026,88.46,GEN,Delta
Srirangam,139,NOTA,NOTA,929,88.46,GEN,Delta
Srirangam,139,VIJAY .A,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,438,88.46,GEN,Delta
Srirangam,139,MURALI .N,Tamizhaga Vaazhvurimai Katchi,405,88.46,GEN,Delta
Srirangam,139,RAMESH.R,IND,404,88.46,GEN,Delta
Srirangam,139,ALLIMUTHU.M,Bahujan Samaj Party,371,88.46,GEN,Delta
Srirangam,139,KRISHNAKUMAR.A,IND,298,88.46,GEN,Delta
Srirangam,139,SHASHI KIRAN .K .N,IND,298,88.46,GEN,Delta
Srirangam,139,S. DURAIRAJ,IND,298,88.46,GEN,Delta
Srirangam,139,KAMARAJ.K,Samaniya Makkal Nala Katchi,292,88.46,GEN,Delta
Srirangam,139,MUTHUKUMAR.P,IND,289,88.46,GEN,Delta
Srirangam,139,ANBARASAN.M,IND,261,88.46,GEN,Delta
Srirangam,139,KARTHICK.S,IND,218,88.46,GEN,Delta
Srirangam,139,KUMAR. P,Akila Inthiya Makkal Marumalarchi Kazhakam,166,88.46,GEN,Delta
Srirangam,139,NEWTON.A,Puthiya Tamilagam,166,88.46,GEN,Delta
Srirangam,139,K. SAKTHIVEL,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,158,88.46,GEN,Delta
Srirangam,139,RAVICHANDIRAN.N,IND,99,88.46,GEN,Delta
Srirangam,139,PARAMASIVAM,IND,86,88.46,GEN,Delta
Srirangam,139,MOHAMED MUSTHAFA. M,IND,84,88.46,GEN,Delta
Tiruchirappalli (West),140,K.N.NEHRU,DMK,88235,82.19,GEN,Delta
Tiruchirappalli (West),140,G.RAMAMOORTHI,TVK,83449,82.19,GEN,Delta
Tiruchirappalli (West),140,M.RAJASEKARAN,AMMK,14136,82.19,GEN,Delta
Tiruchirappalli (West),140,K.BHUVANESWARI,NTK,7470,82.19,GEN,Delta
Tiruchirappalli (West),140,NOTA,NOTA,1098,82.19,GEN,Delta
Tiruchirappalli (West),140,CHINNAIYAN POOSARI,Bahujan Samaj Party,453,82.19,GEN,Delta
Tiruchirappalli (West),140,JEEVANANTHAM.M,IND,323,82.19,GEN,Delta
